player-name,season,match,batting-runs,balls,out,4s,6s,sr,overs,maiden,bowling-runs,wickets,econ,0s,4s,6s,catches,run-out,stumping
sanju-samson,2017,56,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
shahbaz-nadeem,2017,56,2,6,1,0,0,33.33,2.0,0,12,1,6.0,4,1,0,1,0,0
amit-mishra,2017,56,7,4,1,0,1,175.0,2.0,0,26,0,13.0,3,2,2,0,0,0
rishabh-pant,2017,56,45,34,1,3,2,132.35,0,0,0,0,0,0,0,0,0,0,0
martin-guptill,2017,55,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
shaun-marsh,2017,55,10,13,1,2,0,76.92,0,0,0,0,0,0,0,0,0,0,0
swapnil-singh,2017,55,10,17,1,0,0,58.82,1.0,0,6,0,6.0,1,0,0,0,0,0
mohit-sharma,2017,55,6,12,1,0,0,50.0,1.0,0,6,0,6.0,3,1,0,0,0,0
glenn-maxwell,2017,55,0,3,1,0,0,0.0,2.0,0,15,0,7.5,3,0,1,0,0,0
sandeep-sharma,2017,55,0,0,0,0,0,0.0,2.0,0,12,0,6.0,5,1,0,0,0,0
eoin-morgan,2017,55,4,4,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0
ishant-sharma,2017,55,1,5,1,0,0,20.0,1.0,0,12,0,12.0,1,2,0,0,0,0
wriddhiman-saha,2017,55,13,17,1,0,1,76.47,0,0,0,0,0,0,0,0,0,0,0
axar-patel,2017,55,22,20,1,1,1,110.0,2.0,0,13,1,6.5,2,1,0,0,0,0
rahul-tewatia,2017,55,4,3,1,1,0,133.33,3.0,0,14,0,4.66,10,0,1,0,0,0
jaydev-unadkat,0,0,0,0,0,0,0,0,3.0,1,12,2,4.0,14,1,1,1,1,0
shardul-thakur,0,0,0,0,0,0,0,0,4.0,0,19,3,4.75,16,3,0,0,0,0
ms-dhoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
adam-zampa,0,0,0,0,0,0,0,0,3.5,0,22,2,5.73,8,0,1,0,0,0
rahul-tripathi,2017,55,28,20,1,4,1,140.0,0,0,0,0,0,0,0,0,0,0,0
ajinkya-rahane,2017,55,34,34,0,1,1,100.0,0,0,0,0,0,0,0,0,1,0,0
steven-smith,2017,55,15,18,0,0,0,83.33,0,0,0,0,0,0,0,0,2,0,0
dan-christian,0,0,0,0,0,0,0,0,2.0,0,10,2,5.0,4,0,0,1,0,0
washington-sundar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-stokes,0,0,0,0,0,0,0,0,3.0,0,10,0,3.33,12,1,0,0,0,0
manoj-tiwary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hardik-pandya,2017,54,1,2,0,0,0,50.0,4.0,0,22,2,5.5,9,0,1,0,0,0
ambati-rayudu,2017,54,63,37,1,6,3,170.27,0,0,0,0,0,0,0,0,1,0,0
kieron-pollard,2017,54,13,11,1,0,1,118.18,0,0,0,0,0,0,0,0,0,0,0
krunal-pandya,2017,54,0,1,0,0,0,0.0,2.0,0,14,0,7.0,2,1,0,0,0,0
mitchell-johnson,0,0,0,0,0,0,0,0,4.0,0,30,1,7.5,12,4,1,0,0,0
karn-sharma,0,0,0,0,0,0,0,0,3.0,0,26,1,8.66,8,2,2,2,0,0
tim-southee,0,0,0,0,0,0,0,0,4.0,1,39,2,9.75,11,4,2,0,2,0
lendl-simmons,2017,54,0,5,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
saurabh-tiwary,2017,54,52,43,1,9,0,120.93,0,0,0,0,0,0,0,0,0,0,0
vinay-kumar,0,0,0,0,0,0,0,0,3.0,0,31,2,10.33,6,3,1,0,0,0
rohit-sharma,2017,54,27,21,1,4,1,128.57,0,0,0,0,0,0,0,0,2,0,0
robin-uthappa,2017,54,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
ankit-rajpoot,0,0,0,0,0,0,0,0,3.0,0,14,1,4.66,9,1,0,0,0,0
trent-boult,2017,54,5,8,0,0,0,62.5,4.0,0,30,2,7.5,13,2,2,0,0,0
manish-pandey,2017,54,33,33,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0
umesh-yadav,2017,54,4,4,0,0,0,100.0,4.0,0,40,0,10.0,9,5,2,0,0,0
yusuf-pathan,2017,54,20,7,1,0,3,285.71,0,0,0,0,0,0,0,0,1,0,0
kuldeep-yadav,2017,54,16,15,1,2,0,106.66,3.0,0,25,1,8.33,5,2,1,0,0,0
sunil-narine,2017,54,0,4,1,0,0,0.0,4.0,0,37,0,9.25,8,6,0,1,0,0
gautam-gambhir,2017,54,21,16,1,3,1,131.25,0,0,0,0,0,0,0,0,0,0,0
colin-de-grandhomme,2017,54,29,16,1,4,1,181.25,2.0,0,16,0,8.0,7,3,0,0,0,0
chris-lynn,2017,54,26,14,1,3,2,185.71,0,0,0,0,0,0,0,0,0,0,0
james-faulkner,2017,53,8,10,1,1,0,80.0,2.0,0,24,0,12.0,0,3,0,1,0,0
praveen-kumar,2017,53,1,2,1,0,0,50.0,4.0,0,22,2,5.5,15,4,0,0,0,0
pradeep-sangwan,2017,53,0,1,1,0,0,0.0,4.0,0,37,0,9.25,10,7,0,0,0,0
dinesh-karthik,2017,53,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
ishan-kishan,2017,53,61,40,1,5,4,152.5,0,0,0,0,0,0,0,0,0,0,0
munaf-patel,2017,53,0,1,1,0,0,0.0,3.0,0,22,0,7.33,3,2,0,0,0,0
ankit-soni,2017,53,0,6,1,0,0,0.0,2.1,0,31,0,14.3,1,6,0,0,0,0
aaron-finch,2017,53,2,3,1,0,0,66.66,0,0,0,0,0,0,0,0,0,0,0
dwayne-smith,2017,53,54,33,1,7,2,163.63,0,0,0,0,0,0,0,0,0,0,0
suresh-raina,2017,53,2,5,1,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0
ravindra-jadeja,2017,53,20,14,0,2,0,142.85,3.0,0,19,0,6.33,4,1,0,0,0,0
siddarth-kaul,0,0,0,0,0,0,0,0,4.0,0,30,1,7.5,9,1,2,0,0,0
david-warner,2017,53,69,52,0,9,0,132.69,0,0,0,0,0,0,0,0,0,0,0
bhuvneshwar-kumar,0,0,0,0,0,0,0,0,3.2,0,25,2,7.5,9,4,0,0,0,0
naman-ojha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rashid-khan,0,0,0,0,0,0,0,0,4.0,0,34,3,8.5,10,3,2,0,0,0
mohammed-siraj,0,0,0,0,0,0,0,0,4.0,0,32,4,8.0,10,4,1,0,0,0
shikhar-dhawan,2017,53,18,11,1,4,0,163.63,0,0,0,0,0,0,0,0,1,0,0
moises-henriques,2017,53,4,2,1,1,0,200.0,1.0,0,12,0,12.0,1,2,0,0,0,0
mohammad-nabi,0,0,0,0,0,0,0,0,3.0,0,17,0,5.66,9,1,1,0,0,0
vijay-shankar,2017,53,63,44,0,9,0,143.18,0,0,0,0,0,0,0,0,0,0,0
deepak-hooda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shreyas-iyer,2017,52,3,4,1,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0
corey-anderson,2017,52,3,5,1,0,0,60.0,1.0,0,4,0,4.0,3,0,0,1,0,0
marlon-samuels,2017,52,27,21,1,1,2,128.57,1.0,0,12,0,12.0,2,1,1,0,0,0
karun-nair,2017,52,64,45,1,9,0,142.22,0,0,0,0,0,0,0,0,0,0,0
pat-cummins,2017,52,11,6,1,0,1,183.33,4.0,0,31,1,7.75,12,2,2,0,0,0
mohammed-shami,2017,52,2,4,1,0,0,50.0,4.0,0,37,2,9.25,7,3,1,0,1,0
zaheer-khan,0,0,0,0,0,0,0,0,4.0,0,25,2,6.25,7,2,0,0,0,0
sanju-samson,2017,52,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
shahbaz-nadeem,2017,52,0,0,0,0,0,0.0,3.0,0,21,1,7.0,11,3,1,0,0,0
amit-mishra,2017,52,13,9,0,0,1,144.44,3.0,0,26,0,8.66,4,2,1,0,0,0
rishabh-pant,2017,52,36,22,1,4,2,163.63,0,0,0,0,0,0,0,0,1,0,0
jaydev-unadkat,0,0,0,0,0,0,0,0,4.0,0,29,2,7.25,10,2,1,1,0,0
shardul-thakur,0,0,0,0,0,0,0,0,3.0,0,35,0,11.66,7,3,2,0,0,0
ms-dhoni,2017,52,5,5,1,0,0,100.0,0,0,0,0,0,0,0,0,2,0,0
adam-zampa,0,0,0,0,0,0,0,0,4.0,0,29,1,7.25,9,2,1,0,0,0
rahul-tripathi,2017,52,7,6,1,1,0,116.66,0,0,0,0,0,0,0,0,0,0,0
ajinkya-rahane,2017,52,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
steven-smith,2017,52,38,32,1,4,1,118.75,0,0,0,0,0,0,0,0,0,0,0
dan-christian,2017,52,3,3,1,0,0,100.0,2.0,0,18,1,9.0,1,2,0,1,0,0
washington-sundar,2017,52,5,3,0,0,0,166.66,3.0,0,23,1,7.66,7,2,1,0,0,0
ben-stokes,2017,52,33,25,1,3,2,132.0,4.0,0,31,2,7.75,11,3,1,1,1,0
manoj-tiwary,2017,52,60,45,1,5,3,133.33,0,0,0,0,0,0,0,0,0,0,0
martin-guptill,2017,51,36,18,1,5,1,200.0,0,0,0,0,0,0,0,0,3,0,0
manan-vohra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shaun-marsh,2017,51,25,16,1,0,2,156.25,0,0,0,0,0,0,0,0,0,0,0
mohit-sharma,0,0,0,0,0,0,0,0,4.0,0,57,2,14.25,6,6,4,0,0,0
glenn-maxwell,2017,51,47,21,1,2,5,223.8,2.0,0,8,1,4.0,5,0,0,0,0,0
sandeep-sharma,0,0,0,0,0,0,0,0,4.0,0,42,1,10.5,8,4,1,0,0,0
ishant-sharma,0,0,0,0,0,0,0,0,3.0,0,29,0,9.66,8,5,0,0,0,0
wriddhiman-saha,2017,51,93,55,0,11,3,169.09,0,0,0,0,0,0,0,0,1,0,0
matt-henry,0,0,0,0,0,0,0,0,2.0,0,40,0,20.0,2,3,4,0,0,0
axar-patel,2017,51,19,13,0,0,1,146.15,3.0,0,28,1,9.33,6,0,3,0,0,0
rahul-tewatia,0,0,0,0,0,0,0,0,2.0,0,17,1,8.5,5,0,2,0,0,0
hardik-pandya,2017,51,30,13,1,0,4,230.76,2.0,0,29,0,14.5,3,3,2,1,0,0
jasprit-bumrah,0,0,0,0,0,0,0,0,4.0,0,24,1,6.0,10,3,0,0,0,0
parthiv-patel,2017,51,38,23,1,7,0,165.21,0,0,0,0,0,0,0,0,1,0,0
karn-sharma,2017,51,19,6,1,3,1,316.66,3.0,0,32,1,10.66,4,2,2,0,0,0
mitchell-mcclenaghan,0,0,0,0,0,0,0,0,4.0,0,54,1,13.5,4,7,1,0,0,0
lendl-simmons,2017,51,59,32,1,5,4,184.37,0,0,0,0,0,0,0,0,0,0,0
kieron-pollard,2017,51,50,24,0,1,5,208.33,0,0,0,0,0,0,0,0,0,0,0
nitish-rana,2017,51,12,12,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2017,51,5,7,1,0,0,71.42,0,0,0,0,0,0,0,0,0,0,0
harbhajan-singh,2017,51,2,4,0,0,0,50.0,3.0,0,45,0,15.0,1,1,5,0,0,0
lasith-malinga,0,0,0,0,0,0,0,0,4.0,0,45,0,11.25,5,2,2,0,0,0
james-faulkner,2017,50,14,8,0,1,0,175.0,4.0,0,39,2,9.75,10,4,2,0,0,0
basil-thampi,0,0,0,0,0,0,0,0,3.4,0,43,1,11.72,5,6,1,0,0,0
pradeep-sangwan,0,0,0,0,0,0,0,0,3.0,0,35,1,11.66,7,8,0,0,0,0
dhawal-kulkarni,0,0,0,0,0,0,0,0,4.0,0,30,1,7.5,10,5,0,1,0,0
dinesh-karthik,2017,50,40,28,1,4,1,142.85,0,0,0,0,0,0,0,0,0,0,0
ishan-kishan,2017,50,34,25,1,5,1,136.0,0,0,0,0,0,0,0,0,0,0,0
ankit-soni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron-finch,2017,50,69,39,1,6,4,176.92,0,0,0,0,0,0,0,0,0,0,0
dwayne-smith,2017,50,8,8,1,1,0,100.0,1.0,0,17,0,17.0,1,4,0,2,0,0
suresh-raina,2017,50,6,5,1,1,0,120.0,0,0,0,0,0,0,0,0,0,1,0
ravindra-jadeja,2017,50,13,7,0,2,0,185.71,4.0,0,31,0,7.75,10,4,1,0,2,0
shreyas-iyer,2017,50,96,57,1,15,2,168.42,0,0,0,0,0,0,0,0,0,0,0
corey-anderson,2017,50,6,6,1,1,0,100.0,2.0,0,19,0,9.5,3,3,0,1,0,0
marlon-samuels,2017,50,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0
karun-nair,2017,50,30,15,1,5,1,200.0,0,0,0,0,0,0,0,0,0,0,0
pat-cummins,2017,50,24,13,1,2,1,184.61,4.0,0,38,1,9.5,4,5,0,0,0,0
mohammed-shami,2017,50,4,2,0,1,0,200.0,4.0,0,36,1,9.0,11,3,2,0,1,0
zaheer-khan,0,0,0,0,0,0,0,0,4.0,0,30,0,7.5,9,3,1,1,0,0
sanju-samson,2017,50,10,7,1,2,0,142.85,0,0,0,0,0,0,0,0,0,0,0
amit-mishra,2017,50,8,2,0,2,0,400.0,2.0,0,27,1,13.5,2,2,2,0,1,0
carlos-brathwaite,2017,50,11,10,1,2,0,110.0,4.0,0,38,1,9.5,5,4,1,0,0,0
rishabh-pant,2017,50,4,2,1,1,0,200.0,0,0,0,0,0,0,0,0,0,0,0
martin-guptill,2017,49,12,16,1,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0
manan-vohra,2017,49,25,16,1,4,0,156.25,0,0,0,0,0,0,0,0,0,0,0
shaun-marsh,2017,49,11,10,1,2,0,110.0,0,0,0,0,0,0,0,0,1,0,0
swapnil-singh,2017,49,2,2,1,0,0,100.0,2.0,0,19,0,9.5,2,0,1,0,0,0
mohit-sharma,0,0,0,0,0,0,0,0,3.0,0,24,2,8.0,8,3,1,0,0,0
glenn-maxwell,2017,49,44,25,1,1,4,176.0,0,0,0,0,0,0,0,0,1,0,0
sandeep-sharma,0,0,0,0,0,0,0,0,4.0,0,31,0,7.75,6,4,0,0,0,0
wriddhiman-saha,2017,49,38,33,1,2,1,115.15,0,0,0,0,0,0,0,0,0,0,1
matt-henry,0,0,0,0,0,0,0,0,3.0,0,31,1,10.33,5,4,1,0,0,0
axar-patel,2017,49,8,10,0,0,0,80.0,4.0,0,28,0,7.0,9,2,1,2,1,0
rahul-tewatia,2017,49,15,8,0,3,0,187.5,4.0,0,18,2,4.5,10,1,0,0,0,0
robin-uthappa,2017,49,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
ankit-rajpoot,0,0,0,0,0,0,0,0,2.0,0,17,0,8.5,4,3,0,0,0,0
manish-pandey,2017,49,18,23,1,1,0,78.26,0,0,0,0,0,0,0,0,0,0,0
umesh-yadav,0,0,0,0,0,0,0,0,3.0,0,26,1,8.66,7,3,0,0,0,0
yusuf-pathan,2017,49,2,3,1,0,0,66.66,0,0,0,0,0,0,0,0,0,0,0
kuldeep-yadav,0,0,0,0,0,0,0,0,3.0,0,34,2,11.33,4,0,3,0,0,0
sunil-narine,2017,49,18,10,1,4,0,180.0,4.0,0,27,1,6.75,8,3,0,0,0,0
chris-woakes,2017,49,8,6,0,0,1,133.33,4.0,0,20,2,5.0,12,2,0,1,0,0
gautam-gambhir,2017,49,8,18,1,0,0,44.44,0,0,0,0,0,0,0,0,0,0,0
colin-de-grandhomme,2017,49,11,7,0,1,0,157.14,4.0,0,37,0,9.25,8,2,2,0,0,0
chris-lynn,2017,49,84,52,1,8,3,161.53,0,0,0,0,0,0,0,0,0,0,0
jasprit-bumrah,0,0,0,0,0,0,0,0,3.2,1,23,1,6.9,9,3,0,0,0,0
kieron-pollard,2017,48,5,9,1,0,0,55.55,0,0,0,0,0,0,0,0,0,0,0
parthiv-patel,2017,48,23,17,1,1,1,135.29,0,0,0,0,0,0,0,0,0,0,0
karn-sharma,2017,48,5,5,1,1,0,100.0,2.0,0,19,0,9.5,6,1,2,0,0,0
mitchell-mcclenaghan,2017,48,2,1,0,0,0,200.0,4.0,0,26,1,6.5,8,2,0,0,0,0
lendl-simmons,2017,48,1,5,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0
hardik-pandya,2017,48,15,24,1,0,0,62.5,1.0,0,13,0,13.0,1,2,0,1,0,0
nitish-rana,2017,48,9,11,1,2,0,81.81,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2017,48,67,45,1,6,2,148.88,0,0,0,0,0,0,0,0,0,0,0
harbhajan-singh,2017,48,1,3,0,0,0,33.33,4.0,0,23,0,5.75,8,2,0,0,0,0
lasith-malinga,0,0,0,0,0,0,0,0,4.0,0,34,1,8.5,5,3,0,0,0,0
siddarth-kaul,0,0,0,0,0,0,0,0,4.0,0,24,3,6.0,8,1,0,0,0,0
david-warner,2017,48,6,6,1,1,0,100.0,0,0,0,0,0,0,0,0,1,0,0
bhuvneshwar-kumar,0,0,0,0,0,0,0,0,4.0,0,29,2,7.25,9,1,1,1,0,0
naman-ojha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rashid-khan,0,0,0,0,0,0,0,0,4.0,0,22,1,5.5,11,1,1,0,0,0
mohammed-siraj,0,0,0,0,0,0,0,0,3.0,0,32,0,10.66,6,3,1,0,0,0
shikhar-dhawan,2017,48,62,46,0,4,2,134.78,0,0,0,0,0,0,0,0,0,0,0
moises-henriques,2017,48,44,35,1,6,0,125.71,1.0,0,15,0,15.0,0,3,0,1,0,0
mohammad-nabi,0,0,0,0,0,0,0,0,4.0,0,13,1,3.25,15,1,0,0,0,0
vijay-shankar,2017,48,15,12,0,1,0,125.0,0,0,0,0,0,0,0,0,1,0,0
yuvraj-singh,2017,48,9,11,1,1,0,81.81,0,0,0,0,0,0,0,0,0,0,0
martin-guptill,2017,47,2,5,1,0,0,40.0,0,0,0,0,0,0,0,0,1,0,0
shaun-marsh,2017,47,58,43,1,6,0,134.88,0,0,0,0,0,0,0,0,0,0,0
t-natarajan,0,0,0,0,0,0,0,0,2.4,0,32,1,12.0,4,3,1,0,0,0
mohit-sharma,0,0,0,0,0,0,0,0,4.0,0,35,0,8.75,4,3,1,0,0,0
glenn-maxwell,2017,47,20,11,0,0,2,181.81,2.0,0,21,1,10.5,3,2,1,0,0,0
sandeep-sharma,0,0,0,0,0,0,0,0,4.0,0,29,2,7.25,9,4,0,0,0,0
varun-aaron,0,0,0,0,0,0,0,0,4.0,0,43,0,10.75,6,5,1,0,0,0
gurkeerat-singh-mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wriddhiman-saha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
axar-patel,2017,47,2,1,0,0,0,200.0,3.0,0,29,0,9.66,1,0,2,0,0,0
hashim-amla,2017,47,104,60,1,8,5,173.33,0,0,0,0,0,0,0,0,0,1,0
james-faulkner,0,0,0,0,0,0,0,0,4.0,0,43,0,10.75,2,4,1,0,0,0
basil-thampi,0,0,0,0,0,0,0,0,4.0,0,48,1,12.0,2,5,2,1,0,0
pradeep-sangwan,0,0,0,0,0,0,0,0,3.0,0,28,1,9.33,8,2,2,0,0,0
dhawal-kulkarni,0,0,0,0,0,0,0,0,4.0,0,24,1,6.0,9,0,1,0,0,0
dinesh-karthik,2017,47,35,23,0,2,1,152.17,0,0,0,0,0,0,0,0,0,0,0
ishan-kishan,2017,47,29,24,1,3,0,120.83,0,0,0,0,0,0,0,0,0,0,0
ankit-soni,0,0,0,0,0,0,0,0,3.0,0,27,0,9.0,3,1,1,0,0,0
aaron-finch,2017,47,2,2,1,0,0,100.0,0,0,0,0,0,0,0,0,1,0,0
dwayne-smith,2017,47,74,39,1,8,4,189.74,0,0,0,0,0,0,0,0,0,0,0
suresh-raina,2017,47,39,25,1,4,1,156.0,0,0,0,0,0,0,0,0,0,0,0
ravindra-jadeja,2017,47,7,6,0,0,0,116.66,2.0,0,19,0,9.5,1,2,0,0,0,0
travis-head,2017,46,75,47,0,3,5,159.57,1.1,0,11,0,9.42,1,0,1,0,0,0
yuzvendra-chahal,0,0,0,0,0,0,0,0,4.0,0,39,1,9.75,13,3,3,0,0,0
mandeep-singh,2017,46,52,43,1,4,1,120.93,0,0,0,0,0,0,0,0,0,0,0
aniket-choudhary,0,0,0,0,0,0,0,0,2.5,1,19,1,6.7,10,2,1,0,0,0
kedar-jadhav,2017,46,8,9,1,1,0,88.88,0,0,0,0,0,0,0,0,1,0,0
virat-kohli,2017,46,5,9,1,0,0,55.55,0,0,0,0,0,0,0,0,0,0,0
chris-gayle,2017,46,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
samuel-badree,0,0,0,0,0,0,0,0,3.0,0,40,0,13.33,5,2,4,0,0,0
ab-de-villiers,2017,46,10,8,1,2,0,125.0,0,0,0,0,0,0,0,0,0,0,0
pawan-negi,2017,46,5,3,1,1,0,166.66,3.1,0,21,2,6.63,4,1,0,1,0,0
sreenath-aravind,2017,46,0,0,0,0,0,0.0,1.0,0,26,0,26.0,0,4,1,0,0,0
ankit-rajpoot,0,0,0,0,0,0,0,0,4.0,0,25,0,6.25,7,1,1,0,0,0
manish-pandey,2017,46,4,3,0,0,0,133.33,0,0,0,0,0,0,0,0,0,0,0
umesh-yadav,0,0,0,0,0,0,0,0,4.0,0,36,3,9.0,12,4,2,2,0,0
yusuf-pathan,2017,46,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
sheldon-jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunil-narine,2017,46,54,17,1,6,4,317.64,4.0,0,29,2,7.25,8,2,1,0,0,0
chris-woakes,0,0,0,0,0,0,0,0,4.0,0,39,1,9.75,8,3,2,0,0,0
gautam-gambhir,2017,46,14,16,1,0,0,87.5,0,0,0,0,0,0,0,0,1,0,0
colin-de-grandhomme,2017,46,31,28,1,1,2,110.71,2.0,0,15,0,7.5,2,1,0,0,0,0
chris-lynn,2017,46,50,22,1,5,4,227.27,0,0,0,0,0,0,0,0,1,0,0
piyush-chawla,0,0,0,0,0,0,0,0,2.0,0,13,0,6.5,1,0,0,0,0,0
nitish-rana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jasprit-bumrah,0,0,0,0,0,0,0,0,1.0,0,6,1,6.0,3,1,0,0,0,0
kieron-pollard,2017,45,63,35,0,5,4,180.0,0,0,0,0,0,0,0,0,1,0,0
karn-sharma,0,0,0,0,0,0,0,0,3.4,0,11,3,3.0,14,0,0,1,0,0
mitchell-mcclenaghan,0,0,0,0,0,0,0,0,2.0,0,18,1,9.0,5,2,1,0,0,0
lendl-simmons,2017,45,66,43,1,5,4,153.48,0,0,0,0,0,0,0,0,2,0,0
hardik-pandya,2017,45,29,14,0,1,3,207.14,1.0,0,2,0,2.0,4,0,0,0,0,0
parthiv-patel,2017,45,25,22,1,3,0,113.63,0,0,0,0,0,0,0,0,1,0,0
rohit-sharma,2017,45,10,6,1,1,0,166.66,0,0,0,0,0,0,0,0,0,0,0
harbhajan-singh,0,0,0,0,0,0,0,0,4.0,0,22,3,5.5,15,1,2,1,0,0
lasith-malinga,0,0,0,0,0,0,0,0,2.0,0,5,2,2.5,10,1,0,0,0,0
shreyas-iyer,2017,45,3,6,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
corey-anderson,2017,45,10,8,1,2,0,125.0,2.0,0,29,1,14.5,1,2,2,0,0,0
marlon-samuels,2017,45,1,5,1,0,0,20.0,0,0,0,0,0,0,0,0,1,0,0
kagiso-rabada,2017,45,0,5,1,0,0,0.0,4.0,0,33,1,8.25,9,2,1,0,0,0
karun-nair,2017,45,21,15,1,3,1,140.0,0,0,0,0,0,0,0,0,0,0,0
pat-cummins,2017,45,10,10,1,0,1,100.0,4.0,0,59,0,14.75,6,6,3,0,0,0
mohammed-shami,2017,45,7,4,1,0,1,175.0,2.0,0,16,0,8.0,5,3,0,0,0,0
zaheer-khan,2017,45,2,11,1,0,0,18.18,4.0,0,29,0,7.25,6,2,1,0,0,0
sanju-samson,2017,45,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
amit-mishra,2017,45,9,14,0,0,0,64.28,4.0,0,37,1,9.25,10,0,4,1,0,0
rishabh-pant,2017,45,0,3,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
jaydev-unadkat,2017,44,0,0,0,0,0,0.0,4.0,1,30,5,7.5,12,2,2,1,0,0
shardul-thakur,2017,44,0,1,1,0,0,0.0,2.0,0,12,0,6.0,6,2,0,1,0,0
ms-dhoni,2017,44,31,21,1,2,2,147.61,0,0,0,0,0,0,0,0,1,0,0
rahul-tripathi,2017,44,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,1,0,0
ajinkya-rahane,2017,44,22,20,1,0,1,110.0,0,0,0,0,0,0,0,0,0,0,0
steven-smith,2017,44,34,39,1,0,0,87.17,0,0,0,0,0,0,0,0,0,0,0
dan-christian,2017,44,4,2,1,1,0,200.0,3.0,0,21,0,7.0,6,1,1,0,0,0
imran-tahir,0,0,0,0,0,0,0,0,4.0,0,24,1,6.0,11,1,1,0,0,0
washington-sundar,2017,44,1,3,0,0,0,33.33,3.0,0,19,0,6.33,9,3,0,0,0,0
ben-stokes,2017,44,39,25,1,1,3,156.0,4.0,0,30,3,7.5,11,2,1,2,0,0
manoj-tiwary,2017,44,9,5,1,1,0,180.0,0,0,0,0,0,0,0,0,1,0,0
siddarth-kaul,2017,44,0,2,0,0,0,0.0,4.0,0,29,4,7.25,9,3,0,0,0,0
david-warner,2017,44,40,34,1,4,1,117.64,0,0,0,0,0,0,0,0,1,1,0
bhuvneshwar-kumar,2017,44,0,1,1,0,0,0.0,4.0,0,39,0,9.75,5,2,2,0,1,0
naman-ojha,2017,44,9,9,1,0,1,100.0,0,0,0,0,0,0,0,0,1,0,0
rashid-khan,2017,44,3,4,1,0,0,75.0,4.0,0,18,1,4.5,9,0,0,1,0,0
shikhar-dhawan,2017,44,19,12,1,2,1,158.33,0,0,0,0,0,0,0,0,0,0,0
moises-henriques,2017,44,4,6,1,0,0,66.66,2.5,0,15,0,5.29,7,0,1,0,0,0
bipul-sharma,2017,44,8,7,1,0,0,114.28,4.0,0,39,1,9.75,5,0,3,1,1,0
yuvraj-singh,2017,44,47,43,1,4,2,109.3,0,0,0,0,0,0,0,0,1,0,0
ashish-nehra,2017,44,0,0,0,0,0,0.0,1.1,0,5,0,4.28,4,0,0,0,0,0
kane-williamson,2017,44,4,2,1,1,0,200.0,0,0,0,0,0,0,0,0,0,0,0
martin-guptill,2017,43,9,10,1,1,0,90.0,0,0,0,0,0,0,0,0,2,0,0
manan-vohra,2017,43,25,28,1,1,1,89.28,0,0,0,0,0,0,0,0,0,0,0
shaun-marsh,2017,43,20,17,1,3,0,117.64,0,0,0,0,0,0,0,0,0,0,0
t-natarajan,0,0,0,0,0,0,0,0,1.0,0,15,0,15.0,2,2,1,0,0,0
mohit-sharma,2017,43,6,4,1,1,0,150.0,4.0,0,24,2,6.0,8,1,1,0,0,0
glenn-maxwell,2017,43,6,11,1,1,0,54.54,3.0,0,15,2,5.0,5,0,0,0,0,0
sandeep-sharma,0,0,0,0,0,0,0,0,4.0,0,22,3,5.5,15,2,1,0,0,0
