player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-5-runs-scored,ipl-last-5-average,ipl-last-5-strike-rate,ipl-last-5-4s,ipl-last-5-6s,ipl-last-5-wkts,ipl-last-5-ave,ipl-last-5-econ,ipl-last-5-sr,ipl-last-5-catches,ipl-last-5-run-outs,ipl-last-5-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,points
nitish-rana,2846.0,27.63,136.36,0.0,21.0,253.0,148.0,28.0,21.17,6.96,18.2,29.0,121.0,24.2,134.44444444444446,12.0,6.0,0.0,-1.0,7.0,-1.0,0.0,1.0,163.0,68.0,68.0,144.68085106382978,8.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,92.0,22.0,22.0,137.5,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,35.0,3.0,3.0,60.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,7.0,7.0,140.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,21.0,21.0,123.52941176470588,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,25.0,93
chris-lynn,5775.0,31.73,143.69,2.0,39.0,484.0,328.0,3.0,31.0,7.15,26.0,64.0,173.0,34.6,116.10738255033557,17.0,7.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,230.0,7.0,7.0,63.63636363636363,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,48.0,48.0,154.83870967741936,6.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,66.0,18.0,18.0,81.81818181818181,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,28.0,55.0,55.0,127.90697674418605,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,73.0,45.0,45.0,107.14285714285714,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,56.0,12
mayank-agarwal,3653.0,26.47,135.19,2.0,22.0,355.0,133.0,0.0,0.0,8.0,0.0,58.0,37.0,7.4,90.2439024390244,1.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,42.0,22.0,22.0,91.66666666666667,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,2.0,2.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,11.0,11.0,157.14285714285714,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,13.0,96
andrew-tye,445.0,11.41,120.59,0.0,0.0,29.0,23.0,218.0,21.68,8.06,16.1,54.0,15.0,5.0,93.75,1.0,1.0,12.0,14.25,8.55,10.0,0.0,1.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,14.0,14.0,140.0,1.0,1.0,4.0,10.25,2.5625,4.40625,0.0,0.0,131.0,1.0,-1.0,100.0,0.0,0.0,4.0,8.5,2.125,3.3125,0.0,1.0,115.0,25
ravichandran-ashwin,758.0,13.29,115.19,0.0,0.0,72.0,18.0,249.0,25.13,6.94,21.7,58.0,45.0,15.0,187.5,4.0,3.0,5.0,23.8,8.26388888888889,17.6,2.0,1.0,230.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,5.0,30.0,1.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,4.5,14.5,0.0,0.0,56.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.0,3.0,9.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,45.0,45.0,204.54545454545453,4.0,3.0,0.0,-1.0,-0.4166666666666667,-1.0,0.0,0.0,59.0,-4
mohammed-shami,81.0,5.78,93.1,0.0,0.0,6.0,2.0,119.0,26.47,8.4,18.8,21.0,7.0,7.0,116.66666666666667,1.0,0.0,3.0,59.0,10.114285714285714,35.666666666666664,3.0,1.0,109.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,1.0,14.0,7.0,7.0,116.66666666666667,1.0,0.0,1.0,53.0,13.25,80.5,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,29.0,8.285714285714286,50.85714285714286,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,2.0,0.0,10.0,23
mandeep-singh,3566.0,28.75,128.31,0.0,18.0,364.0,93.0,16.0,21.06,6.67,18.9,66.0,25.0,8.333333333333334,96.15384615384616,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,5.0,-1.0,250.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,3.0,3.0,75.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,4.0,4.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.0,13.0,92.85714285714286,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,49
varun-chakravarthy,12.0,4.0,63.15,0.0,0.0,0.0,0.0,25.0,24.4,7.34,19.9,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,21
sarfaraz-khan,781.0,22.97,135.35,0.0,3.0,77.0,24.0,0.0,0.0,6.75,0.0,24.0,86.0,43.0,162.26415094339623,12.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,110.0,46.0,-1.0,158.6206896551724,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,62.0,7.0,7.0,87.5,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,22.0,-1.0,275.0,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,11.0,11.0,137.5,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,13.0,15
chris-gayle,13898.0,37.86,146.41,22.0,86.0,1073.0,1017.0,80.0,31.16,7.64,24.4,94.0,136.0,27.2,149.45054945054946,16.0,6.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,186.0,79.0,79.0,168.08510638297872,8.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,18.0,18.0,163.63636363636363,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,26.0,18.0,18.0,128.57142857142858,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,22.0,21.0,21.0,123.52941176470588,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,25.0,30
david-miller,7276.0,34.98,137.98,3.0,34.0,521.0,319.0,0.0,0.0,10.33,0.0,218.0,99.0,24.75,101.0204081632653,4.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,125.0,24.0,24.0,109.0909090909091,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,26.0,26.0,136.8421052631579,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,24.0,-1.0,104.34782608695652,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,25.0,1.0,1.0,16.666666666666668,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,9.0,24.0,24.0,85.71428571428571,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,33.0,88
kl-rahul,5173.0,42.75,137.43,4.0,43.0,451.0,208.0,0.0,0.0,0.0,0.0,81.0,192.0,38.4,161.34453781512605,14.0,13.0,0.0,-1.0,-1.0,-1.0,6.0,0.0,306.0,4.0,4.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,21.0,7.0,7.0,63.63636363636363,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,14.0,94.0,94.0,156.66666666666666,10.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,130.0,21.0,21.0,140.0,0.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,66.0,66.0,227.58620689655172,2.0,7.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,112.0,9
prithvi-shaw,1508.0,25.55,150.19,0.0,13.0,169.0,66.0,0.0,0.0,0.0,0.0,13.0,47.0,9.4,102.17391304347827,5.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,70.0,7.0,7.0,116.66666666666667,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,12.0,12.0,150.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,14.0,17.0,17.0,100.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,2.0,2.0,50.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,18.0,9.0,9.0,81.81818181818181,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,31
shikhar-dhawan,8482.0,32.74,125.38,2.0,63.0,958.0,191.0,4.0,16.5,8.25,12.0,118.0,153.0,30.6,122.4,15.0,4.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,208.0,43.0,43.0,119.44444444444444,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,53.0,26.0,26.0,104.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,30.0,34.0,34.0,141.66666666666666,4.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,50.0,50.0,128.2051282051282,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,66
ishant-sharma,65.0,8.12,83.33,0.0,0.0,5.0,2.0,112.0,35.16,7.8,27.0,29.0,6.0,6.0,85.71428571428571,1.0,0.0,2.0,87.0,10.875,48.0,0.0,0.0,49.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.0,4.25,13.25,0.0,0.0,50.0,1.0,1.0,20.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,5.0,-1.0,250.0,1.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-6.0,25
amit-mishra,782.0,13.71,98.36,0.0,0.0,76.0,7.0,262.0,22.61,7.19,18.8,40.0,0.0,-1.0,-1.0,0.0,0.0,8.0,15.0,6.315789473684211,14.25,0.0,0.0,244.0,0.0,-1.0,-1.0,0.0,0.0,3.0,6.333333333333333,1.5833333333333333,3.944444444444444,0.0,0.0,93.0,0.0,-1.0,-1.0,0.0,0.0,2.0,10.0,2.5,8.5,0.0,0.0,54.0,0.0,-1.0,-1.0,0.0,0.0,1.0,33.0,8.25,50.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.5,2.375,7.875,0.0,0.0,72.0,58
rahul-tewatia,1051.0,30.02,148.23,0.0,2.0,91.0,50.0,44.0,30.27,7.36,24.6,34.0,49.0,49.0,128.94736842105263,4.0,2.0,1.0,78.0,9.51219512195122,50.0,5.0,0.0,130.0,9.0,-1.0,225.0,0.0,1.0,1.0,12.0,10.0,60.0,4.0,0.0,80.0,3.0,-1.0,75.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,24.0,24.0,114.28571428571429,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,35.0,13.0,-1.0,144.44444444444446,3.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,16.0,12
rishabh-pant,3333.0,32.67,147.93,2.0,20.0,300.0,158.0,0.0,0.0,0.0,0.0,95.0,369.0,123.0,190.20618556701032,34.0,24.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,533.0,78.0,-1.0,288.8888888888889,7.0,7.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,121.0,64.0,64.0,145.45454545454547,4.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,86.0,38.0,38.0,146.15384615384616,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,61.0,61.0,179.41176470588235,5.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,96.0,128.0,-1.0,203.17460317460316,15.0,7.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,179.0,51
axar-patel,1702.0,21.82,130.82,0.0,2.0,115.0,72.0,133.0,28.41,6.85,24.8,60.0,56.0,18.666666666666668,121.73913043478261,3.0,3.0,1.0,146.0,10.428571428571429,84.0,2.0,0.0,98.0,4.0,4.0,200.0,1.0,0.0,1.0,42.0,14.0,84.0,1.0,0.0,32.0,14.0,14.0,116.66666666666667,0.0,1.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,16.0,10.0,-1.0,125.0,0.0,1.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,20.0,9.0,-1.0,69.23076923076923,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,19.0,19.0,172.72727272727272,2.0,1.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,23.0,16
kagiso-rabada,249.0,9.57,102.04,0.0,0.0,21.0,8.0,155.0,21.03,7.81,16.1,37.0,0.0,0.0,0.0,0.0,0.0,7.0,23.285714285714285,8.489583333333334,16.571428571428573,0.0,1.0,203.0,0.0,-1.0,-1.0,0.0,0.0,2.0,11.5,2.875,10.375,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,8.25,50.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.0,3.5,11.5,0.0,1.0,62.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-6.0,0.0,-1.0,-1.0,0.0,0.0,2.0,10.0,3.125,9.625,0.0,0.0,68.0,25
shreyas-iyer,3975.0,32.05,130.32,2.0,25.0,331.0,166.0,1.0,72.0,10.53,41.0,58.0,76.0,15.2,89.41176470588235,8.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,112.0,16.0,16.0,160.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,36.0,6.0,6.0,60.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,19.0,19.0,86.36363636363636,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,30.0,32.0,32.0,91.42857142857143,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,39.0,3.0,3.0,37.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,28
shardul-thakur,179.0,9.42,115.48,0.0,0.0,12.0,6.0,129.0,25.99,8.62,18.0,32.0,15.0,-1.0,300.0,3.0,0.0,5.0,28.2,9.791666666666666,17.6,1.0,0.0,145.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,31.0,10.333333333333334,63.33333333333334,0.0,0.0,23.0,15.0,-1.0,300.0,3.0,0.0,1.0,50.0,12.5,77.0,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.5,4.852941176470589,16.264705882352942,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,1.0,27.0,6.75,43.5,1.0,0.0,35.0,16
harbhajan-singh,1512.0,14.67,128.35,0.0,2.0,141.0,73.0,235.0,26.35,6.79,23.2,83.0,21.0,10.5,67.74193548387096,2.0,1.0,3.0,27.666666666666668,9.222222222222221,18.0,4.0,0.0,130.0,0.0,-1.0,-1.0,0.0,0.0,3.0,6.666666666666667,1.6666666666666667,4.222222222222222,2.0,0.0,99.0,2.0,2.0,22.22222222222222,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,19.0,19.0,86.36363636363636,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,23.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,2.0,0
imran-tahir,269.0,10.34,108.9,0.0,0.0,18.0,10.0,386.0,19.83,6.95,17.1,68.0,0.0,-1.0,-1.0,0.0,0.0,8.0,18.5,8.043478260869566,14.0,2.0,0.0,244.0,0.0,-1.0,-1.0,0.0,0.0,3.0,3.0,0.75,2.5,0.0,0.0,97.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.4166666666666667,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.5,4.375,13.875,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,1.0,44.0,11.0,66.0,1.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.0,4.25,13.25,1.0,0.0,66.0,33
ravindra-jadeja,2717.0,24.7,128.22,0.0,2.0,197.0,98.0,170.0,30.78,7.62,24.2,101.0,36.0,36.0,94.73684210526316,0.0,2.0,6.0,15.666666666666666,5.529411764705882,17.0,3.0,0.0,260.0,6.0,-1.0,40.0,0.0,0.0,2.0,7.5,1.875,7.375,2.0,0.0,92.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,12.0,72.0,0.0,0.0,29.0,3.0,3.0,60.0,0.0,0.0,1.0,13.0,3.25,20.5,1.0,0.0,42.0,0.0,-1.0,-1.0,0.0,0.0,1.0,23.0,7.666666666666667,48.66666666666667,0.0,0.0,25.0,27.0,-1.0,150.0,0.0,2.0,1.0,19.0,4.75,31.5,0.0,0.0,72.0,37
deepak-chahar,265.0,11.52,125.0,0.0,1.0,12.0,19.0,120.0,22.84,7.45,18.3,19.0,50.0,25.0,178.57142857142858,1.0,4.0,3.0,42.0,6.631578947368421,38.0,1.0,0.0,162.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,6.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,10.0,10.0,166.66666666666666,0.0,1.0,1.0,31.0,7.75,49.5,0.0,0.0,45.0,39.0,39.0,195.0,1.0,3.0,1.0,30.0,7.5,47.0,1.0,0.0,83.0,1.0,-1.0,50.0,0.0,0.0,1.0,23.0,7.666666666666667,48.66666666666667,0.0,0.0,26.0,29
kedar-jadhav,2343.0,24.15,128.94,0.0,12.0,209.0,80.0,4.0,22.0,8.8,15.0,59.0,63.0,21.0,96.92307692307692,4.0,3.0,0.0,-1.0,-1.0,-1.0,6.0,0.0,119.0,13.0,-1.0,68.42105263157895,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,20.0,24.0,-1.0,109.0909090909091,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,12.0,12.0,133.33333333333334,0.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,30.0,8.0,8.0,88.88888888888889,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,17.0,6.0,6.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,23.0,29
ms-dhoni,6858.0,38.74,134.89,0.0,27.0,471.0,303.0,0.0,0.0,12.5,0.0,274.0,42.0,21.0,87.5,3.0,1.0,0.0,-1.0,-1.0,-1.0,9.0,0.0,131.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,20.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,12.0,9.0,9.0,50.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,34.0,16.0,-1.0,228.57142857142858,1.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,47.0,17.0,17.0,73.91304347826087,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,18.0,40
dwayne-bravo,6357.0,23.72,126.75,0.0,20.0,413.0,303.0,518.0,24.66,8.22,18.0,232.0,8.0,4.0,61.53846153846154,0.0,0.0,6.0,27.0,10.062111801242235,16.166666666666668,2.0,0.0,172.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,46.0,11.5,71.0,0.0,0.0,21.0,7.0,7.0,63.63636363636363,0.0,0.0,2.0,12.5,3.125,9.625,1.0,0.0,65.0,0.0,-1.0,-1.0,0.0,0.0,2.0,19.5,4.875,16.375,0.0,0.0,58.0,1.0,1.0,50.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,3.0,84
suresh-raina,8617.0,32.51,137.54,4.0,53.0,775.0,324.0,54.0,34.66,7.18,28.9,167.0,149.0,37.25,120.16129032258064,15.0,3.0,0.0,-1.0,6.0,-1.0,3.0,1.0,218.0,19.0,19.0,90.47619047619048,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,28.0,32.0,32.0,133.33333333333334,3.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,51.0,22.0,22.0,169.23076923076923,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,30.0,61.0,-1.0,127.08333333333333,4.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,93.0,15.0,15.0,83.33333333333333,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,16.0,54
ambati-rayudu,5368.0,27.11,124.72,1.0,28.0,443.0,195.0,0.0,0.0,0.0,0.0,95.0,95.0,23.75,101.06382978723404,7.0,6.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,132.0,28.0,28.0,66.66666666666667,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,30.0,16.0,-1.0,84.21052631578948,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,1.0,1.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,50.0,50.0,172.41379310344828,4.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,76.0,6
mayank-agarwal,3653.0,26.47,135.19,2.0,22.0,355.0,133.0,0.0,0.0,8.0,0.0,58.0,27.0,5.4,84.375,0.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,43.0,2.0,2.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,11.0,11.0,157.14285714285714,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,13.0,12.0,12.0,80.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,28.0,27
ravichandran-ashwin,758.0,13.29,115.19,0.0,0.0,72.0,18.0,249.0,25.13,6.94,21.7,58.0,45.0,11.25,173.07692307692307,4.0,3.0,4.0,33.25,9.23611111111111,22.0,2.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,4.5,14.5,0.0,0.0,56.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.0,3.0,9.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,45.0,45.0,204.54545454545453,4.0,3.0,0.0,-1.0,-0.4166666666666667,-1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,6.0,57
mohammed-shami,81.0,5.78,93.1,0.0,0.0,6.0,2.0,119.0,26.47,8.4,18.8,21.0,28.0,14.0,186.66666666666666,4.0,1.0,3.0,58.333333333333336,10.0,35.666666666666664,2.0,0.0,121.0,7.0,7.0,116.66666666666667,1.0,0.0,1.0,53.0,13.25,80.5,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,29.0,8.285714285714286,50.85714285714286,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,2.0,0.0,10.0,21.0,21.0,233.33333333333334,3.0,1.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,26.0,14
